8756,114.72,0.1113,0.2691,8783,0.1229,0.0259,24,4,-1.00,50,8,4,1,50,0.9,0.8,0.5,0.3,57610,54244,11622,1.19,8.03,105.50,2.05
8757,115.04,0.1021,0.2846,8768,0.1229,0.0266,16,6,-1.00,30,10,6,1,30,0.9,0.8,0.5,0.3,76640,66707,11571,1.08,5.39,108.57,1.97
8771,128.64,0.1023,0.2798,8781,0.1204,0.0257,16,6,-1.00,50,12,4,1,30,0.9,0.8,0.5,0.3,48747,66719,12388,1.08,6.28,121.28,2.10
8825,134.81,0.1022,0.2828,8846,0.1205,0.0258,24,6,-1.00,50,10,6,1,30,0.9,0.8,0.5,0.3,72964,68769,12573,1.22,7.09,126.49,2.11
8936,109.13,0.1101,0.2778,8954,0.1236,0.0261,16,4,-1.00,40,10,4,1,30,0.9,0.8,0.5,0.3,46982,58587,11416,1.03,6.59,101.51,1.89

k=6000
8991,125.04,0.1116,0.2680,9014,0.1215,0.0254,24,4,-1.00,40,10,4,1,50,0.9,0.8,0.5,0.3,69371,65157,12074,1.20,9.30,114.54,1.92
8996,125.57,0.1118,0.2678,9020,0.1216,0.0255,24,4,-1.00,30,10,4,1,50,0.9,0.8,0.5,0.3,87817,64606,12074,1.18,9.89,114.50,1.78
9076,126.80,0.1113,0.2667,9104,0.1212,0.0253,24,4,-1.00,50,10,4,1,50,0.9,0.8,0.5,0.3,57610,67789,12179,1.21,9.20,116.39,2.09
9160,129.38,0.1006,0.2775,9173,0.1206,0.0257,16,6,-1.00,30,12,6,1,30,0.9,0.8,0.5,0.3,76640,80044,12324,1.03,6.41,121.94,2.31
9222,122.38,0.1102,0.2791,9247,0.1224,0.0257,24,4,-1.00,40,8,6,1,30,0.9,0.8,0.5,0.3,69371,58551,12006,1.19,6.96,114.23,1.42
9254,153.90,0.1016,0.2785,9279,0.1184,0.0250,24,6,-1.00,50,12,6,1,30,0.9,0.8,0.5,0.3,72964,82571,13464,1.21,8.58,144.11,1.84
9397,124.00,0.1097,0.2665,9418,0.1213,0.0252,16,4,-1.00,40,12,4,1,30,0.9,0.8,0.5,0.3,46982,70270,12157,1.03,7.65,115.32,2.17
9403,136.48,0.1008,0.2756,9417,0.1181,0.0248,16,6,-1.00,40,8,4,1,30,0.9,0.8,0.5,0.3,59398,55239,12843,1.04,4.51,130.93,2.01
9490,142.23,0.1115,0.2647,9520,0.1193,0.0245,24,4,-1.00,40,12,4,1,50,0.9,0.8,0.5,0.3,69371,78247,12939,1.20,11.09,129.94,2.07
9502,157.45,0.1015,0.2710,9529,0.1169,0.0246,24,6,-1.00,40,8,4,1,50,0.9,0.8,0.5,0.3,88718,61397,13769,1.23,6.81,149.41,2.19
9526,142.66,0.1116,0.2647,9558,0.1193,0.0245,24,4,-1.00,30,12,4,1,50,0.9,0.8,0.5,0.3,87817,77586,12945,1.18,11.66,129.82,2.34
9536,157.56,0.1014,0.2695,9558,0.1168,0.0246,24,6,-1.00,30,8,4,1,50,0.9,0.8,0.5,0.3,114269,60945,13788,1.23,7.26,149.07,2.16
9588,143.70,0.1111,0.2642,9623,0.1191,0.0245,24,4,-1.00,50,12,4,1,50,0.9,0.8,0.5,0.3,57610,81368,13040,1.20,10.81,131.69,2.24
9590,158.28,0.1009,0.2696,9620,0.1167,0.0245,24,6,-1.00,50,8,4,1,50,0.9,0.8,0.5,0.3,72964,63248,13858,1.20,6.48,150.60,2.09
9615,134.65,0.1097,0.2759,9638,0.1207,0.0250,24,4,-1.00,40,10,6,1,30,0.9,0.8,0.5,0.3,69371,73300,12607,1.18,8.53,124.94,1.86
9829,152.42,0.1005,0.2731,9848,0.1165,0.0243,16,6,-1.00,40,10,4,1,30,0.9,0.8,0.5,0.3,59398,68987,13562,1.04,5.45,145.93,2.15
10030,131.72,0.1076,0.2700,10056,0.1200,0.0247,16,4,-1.00,30,8,4,1,30,0.9,0.8,0.5,0.3,59573,56808,12635,1.05,5.62,125.05,2.08
10058,151.03,0.1093,0.2729,10090,0.1189,0.0243,24,4,-1.00,40,12,6,1,30,0.9,0.8,0.5,0.3,69371,88041,13418,1.19,10.09,139.75,2.84
10129,149.98,0.1097,0.2609,10162,0.1179,0.0240,24,4,-1.00,50,8,4,1,30,0.9,0.8,0.5,0.3,57610,60800,13524,1.18,7.46,141.34,2.23

k=7000
9914,175.00,0.1009,0.2668,9950,0.1153,0.0240,24,6,-1.00,40,10,4,1,50,0.9,0.8,0.5,0.3,88718,76812,14517,1.22,8.35,165.43,2.25
